00798,        10,         6,         4,                   10,                      0,                         0
00779,        16,         6,        10,                   16,                      0,                         0
03385,        12,         5,         7,                   12,                      0,                         0
08970,         7,         2,         5,                    7,                      0,                         0
01225,        22,        12,        10,                   22,                      0,                         0
01310,       110,        51,        59,                  107,                      3,                         0
03495,        23,        14,         9,                   16,                      7,                         0
03620,        10,         5,         5,                   10,                      0,                         0
00190,         4,         3,         1,                    3,                      1,                         0
09010,        36,        18,        18,                   36,                      0,                         0
08550,        14,         8,         6,                   14,                      0,                         0
00338,        16,         9,         7,                   16,                      0,                         0
07850,         1,         0,         1,                    1,                      0,                         0
02765,        13,         8,         5,                   13,                      0,                         0
03030,        11,         5,         6,                   11,                      0,                         0
00654,         8,         5,         3,                    8,                      0,                         0
07870,         5,         2,         3,                    5,                      0,                         0
00342,        12,         5,         7,                   12,                      0,                         0
01480,        54,        27,        27,                   54,                      0,                         0
04040,        11,         7,         4,                   11,                      0,                         0
05755,        57,        29,        28,                   55,                      0,                         2
02950,        22,        13,         9,                   22,                      0,                         0
04800,         6,         3,         3,                    6,                      0,                         0
03705,        31,        19,        12,                   19,                     12,                         0
01229,         3,         1,         2,                    3,                      0,                         0
01795,        49,        24,        25,                   47,                      0,                         2
00974,         2,         1,         1,                    1,                      0,                         1
00855,         3,         1,         2,                    3,                      0,                         0
05280,         2,         2,         0,                    1,                      1,                         0
00451,         4,         4,         0,                    4,                      0,                         0
02125,         2,         1,         1,                    2,                      0,                         0
01146,         3,         1,         2,                    3,                      0,                         0
01386,         2,         2,         0,                    2,                      0,                         0
01157,         3,         2,         1,                    3,                      0,                         0
00937,         4,         3,         1,                    2,                      1,                         1
00587,         1,         1,         0,                    1,                      0,                         0
00423,         3,         2,         1,                    3,                      0,                         0
03745,         2,         1,         1,                    2,                      0,                         0
01288,         2,         1,         1,                    2,                      0,                         0
00500,         0,         0,         0,                    0,                      0,                         0
00345,         0,         0,         0,                    0,                      0,                         0
09977,         0,         0,         0,                    0,                      0,                         0
00433,         0,         0,         0,                    0,                      0,                         0
01425,         0,         0,         0,                    0,                      0,                         0
06180,         0,         0,         0,                    0,                      0,                         0
09155,         0,         0,         0,                    0,                      0,                         0
00237,         0,         0,         0,                    0,                      0,                         0
00718,         0,         0,         0,                    0,                      0,                         0
00822,         0,         0,         0,                    0,                      0,                         0
00597,         0,         0,         0,                    0,                      0,                         0
00886,         0,         0,         0,                    0,                      0,                         0
09965,         0,         0,         0,                    0,                      0,                         0
07780,         0,         0,         0,                    0,                      0,                         0
01222,         0,         0,         0,                    0,                      0,                         0
00795,         0,         0,         0,                    0,                      0,                         0
06685,         0,         0,         0,                    0,                      0,                         0
09593,         0,         0,         0,                    0,                      0,                         0
01745,         0,         0,         0,                    0,                      0,                         0
06955,         0,         0,         0,                    0,                      0,                         0
07945,         0,         0,         0,                    0,                      0,                         0
03945,       254,       129,       125,                  248,                      4,                         2
04645,        92,        51,        41,                   88,                      1,                         3
08780,       432,       214,       218,                  401,                     17,                        14
00008,        29,        13,        16,                   29,                      0,                         0
05090,       193,        87,       106,                  164,                     24,                         5
00164,         7,         3,         4,                    7,                      0,                         0
01440,       773,       357,       416,                  739,                     13,                        21
02985,        71,        39,        32,                   71,                      0,                         0
00950,       108,        51,        57,                  103,                      3,                         2
00115,        33,        17,        16,                   27,                      2,                         4
00220,       477,       234,       243,                  439,                     21,                        17
00146,       966,       473,       493,                  900,                     12,                        54
04675,        50,        27,        23,                   42,                      1,                         7
03040,       249,       125,       124,                  242,                      7,                         0
03955,        50,        25,        25,                   49,                      0,                         1
06510,        79,        16,        63,                   64,                     10,                         5
00348,       281,       142,       139,                  265,                      8,                         8
04370,        87,        44,        43,                   81,                      6,                         0
01223,        62,        30,        32,                   53,                      3,                         6
04980,        14,         6,         8,                   14,                      0,                         0
01359,         9,         4,         5,                    9,                      0,                         0
01790,        20,        12,         8,                   20,                      0,                         0
01332,        48,        25,        23,                   39,                      0,                         9
06100,       232,       118,       114,                  199,                      3,                        30
09975,        77,        37,        40,                   76,                      1,                         0
06535,       400,       188,       212,                  389,                      4,                         7
00820,       265,       130,       135,                  205,                     22,                        38
03530,        51,        29,        22,                   50,                      0,                         1
01161,        19,         9,        10,                   19,                      0,                         0
02530,        82,        45,        37,                   70,                      2,                        10
05240,       442,       219,       223,                  379,                      7,                        56
00878,        36,        18,        18,                   36,                      0,                         0
04100,        88,        38,        50,                   86,                      2,                         0
02820,       142,        73,        69,                  131,                      5,                         6
01130,        91,        47,        44,                   68,                      0,                        23
01405,       207,       106,       101,                  196,                      7,                         4
02425,       274,       127,       147,                  243,                      3,                        28
07690,       126,        66,        60,                  111,                      3,                        12
07175,        21,        16,         5,                   19,                      1,                         1
05600,         4,         2,         2,                    4,                      0,                         0
07750,       124,        65,        59,                  119,                      0,                         5
03085,       513,       244,       269,                  462,                     11,                        40
07925,        28,        12,        16,                   21,                      5,                         2
01191,        74,        44,        30,                   70,                      0,                         4
00159,        96,        45,        51,                   90,                      0,                         6
07165,       249,       114,       135,                  226,                      3,                        20
03790,        58,        23,        35,                   49,                      8,                         1
04205,        47,        25,        22,                   47,                      0,                         0
00271,        41,        23,        18,                   41,                      0,                         0
08375,       124,        55,        69,                  118,                      0,                         6
00494,       170,        81,        89,                  162,                      1,                         7
00066,       221,        99,       122,                  207,                      7,                         7
04650,       185,        84,       101,                  153,                     13,                        19
01181,        29,        15,        14,                   28,                      0,                         1
07380,        63,        32,        31,                   62,                      0,                         1
01160,        56,        31,        25,                   51,                      1,                         4
02695,        71,        38,        33,                   67,                      3,                         1
02990,       731,       352,       379,                  600,                     21,                       110
00990,        67,        28,        39,                   64,                      2,                         1
03170,       158,        84,        74,                  148,                      1,                         9
07620,        61,        32,        29,                   51,                      2,                         8
03795,       111,        55,        56,                  108,                      0,                         3
00225,       146,        67,        79,                  139,                      2,                         5
00685,        30,        18,        12,                   27,                      0,                         3
00584,       221,       109,       112,                  220,                      0,                         1
08600,        18,         8,        10,                   18,                      0,                         0
06870,       247,       127,       120,                  235,                      5,                         7
05520,        22,        11,        11,                   21,                      0,                         1
06575,        81,        34,        47,                   80,                      1,                         0
03695,       182,        96,        86,                  180,                      1,                         1
00210,        17,         7,        10,                   16,                      1,                         0
00276,        46,        22,        24,                   46,                      0,                         0
03120,        50,        21,        29,                   49,                      0,                         1
06675,        61,        28,        33,                   60,                      0,                         1
02580,       487,       246,       241,                  413,                     12,                        62
00860,        20,         9,        11,                   15,                      4,                         1
07385,        78,        37,        41,                   76,                      0,                         2
00277,        24,        13,        11,                   21,                      1,                         2
07940,        13,         7,         6,                   13,                      0,                         0
07845,       125,        64,        61,                  123,                      2,                         0
01247,         2,         1,         1,                    2,                      0,                         0
05420,        16,         8,         8,                   14,                      2,                         0
04075,        24,        13,        11,                   24,                      0,                         0
09970,         6,         3,         3,                    3,                      2,                         1
00068,       154,        76,        78,                  147,                      3,                         4
01215,        54,        27,        27,                   34,                     19,                         1
00943,        30,        19,        11,                   30,                      0,                         0
04400,       238,       107,       131,                  208,                      8,                        22
00979,         3,         2,         1,                    3,                      0,                         0
08915,         5,         2,         3,                    5,                      0,                         0
00705,        18,         8,        10,                   17,                      1,                         0
07965,         4,         1,         3,                    4,                      0,                         0
02515,       227,       103,       124,                  216,                      2,                         9
09145,        52,        25,        27,                   51,                      1,                         0
05990,        52,        27,        25,                   43,                      9,                         0
05640,        48,        31,        17,                   48,                      0,                         0
02475,        34,        18,        16,                   34,                      0,                         0
07905,        24,        12,        12,                   21,                      1,                         2
02570,        95,        47,        48,                   92,                      3,                         0
02715,        86,        51,        35,                   78,                      2,                         6
08565,       301,       146,       155,                  298,                      0,                         3
02830,       113,        57,        56,                   95,                      1,                        17
00706,         4,         2,         2,                    4,                      0,                         0
09000,        21,        10,        11,                   21,                      0,                         0
04735,       115,        59,        56,                  100,                     15,                         0
06065,        45,        25,        20,                   44,                      0,                         1
05770,        29,        18,        11,                   28,                      0,                         1
01336,         3,         2,         1,                    3,                      0,                         0
07215,       282,       139,       143,                  234,                      8,                        40
00299,        12,         5,         7,                   12,                      0,                         0
00175,        26,        13,        13,                   26,                      0,                         0
05160,        10,         4,         6,                   10,                      0,                         0
00580,        17,         9,         8,                   15,                      2,                         0
00689,        17,         7,        10,                   17,                      0,                         0
00162,       271,       137,       134,                  268,                      0,                         3
08935,         8,         4,         4,                    8,                      0,                         0
07500,         5,         2,         3,                    5,                      0,                         0
00056,        34,        18,        16,                   34,                      0,                         0
00459,       232,       112,       120,                  221,                      3,                         8
08615,        39,        24,        15,                   38,                      1,                         0
06270,        75,        41,        34,                   52,                      0,                        23
03310,       165,        84,        81,                  156,                      4,                         5
00975,        52,        28,        24,                   52,                      0,                         0
00866,         7,         3,         4,                    7,                      0,                         0
06515,         1,         0,         1,                    1,                      0,                         0
00901,        21,        10,        11,                   20,                      1,                         0
01420,        47,        21,        26,                   47,                      0,                         0
03260,        50,        28,        22,                   50,                      0,                         0
01231,        13,         6,         7,                   11,                      0,                         2
04530,       191,       106,        85,                  173,                      3,                        15
00710,        24,        14,        10,                   18,                      4,                         2
05780,        79,        45,        34,                   65,                      2,                        12
08465,       125,        60,        65,                  105,                     11,                         9
05005,        99,        52,        47,                   89,                      2,                         8
07465,        95,        42,        53,                   92,                      1,                         2
01504,         6,         2,         4,                    6,                      0,                         0
05995,        38,        20,        18,                   30,                      0,                         8
00347,         5,         3,         2,                    5,                      0,                         0
05840,        56,        31,        25,                   56,                      0,                         0
00485,        53,        24,        29,                   47,                      0,                         6
00530,        42,        19,        23,                   40,                      0,                         2
00284,         8,         5,         3,                    7,                      0,                         1
02685,        53,        32,        21,                   49,                      3,                         1
00932,         9,         5,         4,                    9,                      0,                         0
00255,       159,        76,        83,                  133,                      7,                        19
02495,       304,       143,       161,                  275,                      6,                        23
06995,         7,         3,         4,                    5,                      0,                         2
00729,        15,         7,         8,                   14,                      1,                         0
00148,         6,         2,         4,                    6,                      0,                         0
05885,        12,         5,         7,                   12,                      0,                         0
08360,        68,        30,        38,                   63,                      1,                         4
06785,       225,       105,       120,                  214,                      0,                        11
06060,        18,         8,        10,                   18,                      0,                         0
00651,         9,         4,         5,                    9,                      0,                         0
00377,         4,         1,         3,                    4,                      0,                         0
06582,         7,         4,         3,                    7,                      0,                         0
00006,        39,        24,        15,                   39,                      0,                         0
05290,        13,         9,         4,                    8,                      0,                         5
01415,        14,         5,         9,                   12,                      2,                         0
04290,        21,        10,        11,                   21,                      0,                         0
00055,        77,        41,        36,                   65,                      1,                        11
00018,        47,        24,        23,                   46,                      1,                         0
09125,        55,        26,        29,                   49,                      0,                         6
00012,         5,         3,         2,                    5,                      0,                         0
02150,         4,         2,         2,                    4,                      0,                         0
01089,         6,         3,         3,                    6,                      0,                         0
02620,        31,        14,        17,                   31,                      0,                         0
07155,        77,        35,        42,                   75,                      0,                         2
07190,        79,        35,        44,                   77,                      0,                         2
03130,       110,        52,        58,                  110,                      0,                         0
00507,        12,         6,         6,                    9,                      0,                         3
01503,        69,        36,        33,                   69,                      0,                         0
00746,         5,         3,         2,                    5,                      0,                         0
00026,        19,        11,         8,                   18,                      0,                         1
00475,        14,         4,        10,                   11,                      0,                         3
01338,         2,         1,         1,                    2,                      0,                         0
01284,         5,         3,         2,                    4,                      0,                         1
01233,        19,         9,        10,                   19,                      0,                         0
00448,         6,         1,         5,                    6,                      0,                         0
06305,        12,         7,         5,                    9,                      0,                         3
07445,        23,        12,        11,                   23,                      0,                         0
04950,         7,         4,         3,                    7,                      0,                         0
03500,       210,        98,       112,                  207,                      2,                         1
00107,        10,         5,         5,                   10,                      0,                         0
06440,        58,        30,        28,                   52,                      0,                         6
01535,        46,        23,        23,                   45,                      0,                         1
00525,        42,        21,        21,                   41,                      0,                         1
07095,        12,         4,         8,                   12,                      0,                         0
06175,         3,         2,         1,                    3,                      0,                         0
00431,         3,         3,         0,                    3,                      0,                         0
00416,         1,         1,         0,                    1,                      0,                         0
09972,         8,         2,         6,                    7,                      1,                         0
05705,       112,        63,        49,                  109,                      0,                         3
00457,         3,         2,         1,                    3,                      0,                         0
09025,        48,        22,        26,                   39,                      0,                         9
07185,        22,        12,        10,                   22,                      0,                         0
01163,        13,        10,         3,                    6,                      0,                         7
03365,       155,        72,        83,                  153,                      0,                         2
07360,        26,        15,        11,                   25,                      0,                         1
07130,         1,         1,         0,                    1,                      0,                         0
00481,        36,        19,        17,                   36,                      0,                         0
05355,        31,        17,        14,                   31,                      0,                         0
00491,        15,         9,         6,                   15,                      0,                         0
00539,         6,         3,         3,                    6,                      0,                         0
00498,        20,         9,        11,                   20,                      0,                         0
00572,        24,        11,        13,                   23,                      1,                         0
00504,         1,         1,         0,                    1,                      0,                         0
00514,        12,         8,         4,                   11,                      0,                         1
00046,        19,         8,        11,                   19,                      0,                         0
00816,        13,         7,         6,                   13,                      0,                         0
02895,        15,         7,         8,                   15,                      0,                         0
08650,         5,         3,         2,                    5,                      0,                         0
07000,        10,         4,         6,                   10,                      0,                         0
01930,        25,        10,        15,                   25,                      0,                         0
00192,         9,         4,         5,                    9,                      0,                         0
00131,         5,         3,         2,                    5,                      0,                         0
06605,        39,        21,        18,                   39,                      0,                         0
08190,         7,         5,         2,                    7,                      0,                         0
02750,        26,        11,        15,                   26,                      0,                         0
00173,        45,        22,        23,                   45,                      0,                         0
00843,        10,         6,         4,                   10,                      0,                         0
00821,         8,         4,         4,                    8,                      0,                         0
04900,        16,         7,         9,                   16,                      0,                         0
00806,         3,         2,         1,                    3,                      0,                         0
05775,       101,        49,        52,                  100,                      0,                         1
01445,        80,        41,        39,                   80,                      0,                         0
05675,        52,        29,        23,                   49,                      0,                         3
01935,        35,        16,        19,                   35,                      0,                         0
00642,        12,         6,         6,                   12,                      0,                         0
01212,         5,         2,         3,                    5,                      0,                         0
00781,         6,         3,         3,                    6,                      0,                         0
00776,         1,         1,         0,                    1,                      0,                         0
08420,        22,        12,        10,                   22,                      0,                         0
00187,         5,         2,         3,                    5,                      0,                         0
00784,         2,         0,         2,                    2,                      0,                         0
01050,        20,         8,        12,                   20,                      0,                         0
03680,         4,         2,         2,                    2,                      2,                         0
06495,        47,        23,        24,                   47,                      0,                         0
08400,         1,         0,         1,                    1,                      0,                         0
03710,        23,        12,        11,                   23,                      0,                         0
00188,         5,         3,         2,                    5,                      0,                         0
00645,        13,         4,         9,                   13,                      0,                         0
00414,        20,         9,        11,                   20,                      0,                         0
02670,         8,         4,         4,                    8,                      0,                         0
07805,        13,         8,         5,                   12,                      1,                         0
07227,        12,         6,         6,                   12,                      0,                         0
01610,         1,         0,         1,                    1,                      0,                         0
00174,         5,         3,         2,                    5,                      0,                         0
01182,         5,         1,         4,                    5,                      0,                         0
00215,        11,         3,         8,                   11,                      0,                         0
09971,        11,         4,         7,                   11,                      0,                         0
01056,         2,         0,         2,                    2,                      0,                         0
00560,        11,         7,         4,                   11,                      0,                         0
01292,         4,         1,         3,                    4,                      0,                         0
00483,         1,         1,         0,                    1,                      0,                         0
03100,         8,         5,         3,                    8,                      0,                         0
03740,         6,         3,         3,                    6,                      0,                         0
00567,         0,         0,         0,                    0,                      0,                         0
01372,         0,         0,         0,                    0,                      0,                         0
01379,         0,         0,         0,                    0,                      0,                         0
01394,         0,         0,         0,                    0,                      0,                         0
00019,         0,         0,         0,                    0,                      0,                         0
00201,         0,         0,         0,                    0,                      0,                         0
06980,         0,         0,         0,                    0,                      0,                         0
00955,         0,         0,         0,                    0,                      0,                         0
00713,         0,         0,         0,                    0,                      0,                         0
00811,         0,         0,         0,                    0,                      0,                         0
00465,         0,         0,         0,                    0,                      0,                         0
06985,         0,         0,         0,                    0,                      0,                         0
00839,         0,         0,         0,                    0,                      0,                         0
00134,         0,         0,         0,                    0,                      0,                         0
00829,         0,         0,         0,                    0,                      0,                         0
00473,         0,         0,         0,                    0,                      0,                         0
01087,        15,         6,         9,                   15,                      0,                         0
08625,       772,       362,       410,                  604,                     95,                        73
03490,        30,        16,        14,                   30,                      0,                         0
08425,        85,        38,        47,                   83,                      0,                         2
04070,       295,       142,       153,                  276,                      5,                        14
09230,       199,       110,        89,                  191,                      6,                         2
07680,       191,        86,       105,                  178,                      2,                        11
01523,        47,        21,        26,                   45,                      0,                         2
09960,       306,       150,       156,                  285,                      4,                        17
00747,        18,         9,         9,                   17,                      0,                         1
09959,        91,        45,        46,                   76,                      7,                         8
02665,        44,        22,        22,                   43,                      1,                         0
06855,        22,        11,        11,                   19,                      2,                         1
06110,       308,       132,       176,                  292,                      7,                         9
01605,        25,        11,        14,                   25,                      0,                         0
01055,        75,        41,        34,                   67,                      8,                         0
00488,        34,        14,        20,                   29,                      5,                         0
00141,        22,        14,         8,                   14,                      7,                         1
04990,        53,        28,        25,                   53,                      0,                         0
07470,       352,       165,       187,                  317,                      3,                        32
09962,       287,       141,       146,                  270,                      6,                        11
08430,       128,        63,        65,                  123,                      0,                         5
06920,       349,       164,       185,                  341,                      0,                         8
07820,        70,        32,        38,                   50,                     14,                         6
02170,       533,       253,       280,                  508,                      8,                        17
01106,        87,        43,        44,                   74,                      7,                         6
02450,       298,       141,       157,                  221,                     54,                        23
04955,       123,        62,        61,                  122,                      0,                         1
01090,       118,        52,        66,                  108,                      6,                         4
03805,        44,        20,        24,                   39,                      3,                         2
07420,       682,       341,       341,                  596,                      9,                        77
01117,        28,        12,        16,                   28,                      0,                         0
00350,       179,        94,        85,                  121,                     55,                         3
00480,       173,        84,        89,                  170,                      1,                         2
02595,        48,        26,        22,                   47,                      0,                         1
04250,        14,         7,         7,                   14,                      0,                         0
00900,       218,       106,       112,                  216,                      1,                         1
08275,        95,        53,        42,                   87,                      6,                         2
02370,       113,        56,        57,                   98,                     10,                         5
07180,        55,        32,        23,                   55,                      0,                         0
07245,        82,        43,        39,                   76,                      3,                         3
07460,        25,        11,        14,                   24,                      0,                         1
04485,        12,         7,         5,                   11,                      1,                         0
00228,        71,        35,        36,                   51,                      6,                        14
07975,        63,        32,        31,                   60,                      0,                         3
02675,       186,        92,        94,                  164,                      3,                        19
05925,        51,        25,        26,                   49,                      1,                         1
00385,        21,        12,         9,                   21,                      0,                         0
02615,        49,        25,        24,                   49,                      0,                         0
00460,        74,        36,        38,                   67,                      5,                         2
01179,        71,        27,        44,                   69,                      0,                         2
04155,        19,        10,         9,                   19,                      0,                         0
05080,        42,        19,        23,                   42,                      0,                         0
00531,        11,         6,         5,                    7,                      3,                         1
09140,        12,         5,         7,                   12,                      0,                         0
06435,        46,        26,        20,                   33,                     12,                         1
06780,         3,         1,         2,                    3,                      0,                         0
00246,         5,         2,         3,                    5,                      0,                         0
07615,        61,        30,        31,                   58,                      1,                         2
00927,        35,        18,        17,                   34,                      1,                         0
00262,        12,         6,         6,                    5,                      7,                         0
00273,        20,        12,         8,                   20,                      0,                         0
03105,       145,        71,        74,                  136,                      4,                         5
01322,        35,        14,        21,                   35,                      0,                         0
00085,        86,        43,        43,                   84,                      0,                         2
07737,       116,        60,        56,                  103,                      2,                        11
07070,        79,        37,        42,                   76,                      2,                         1
09978,        50,        23,        27,                   46,                      1,                         3
03730,        53,        23,        30,                   44,                      1,                         8
